PackNum,O1,O2,T3,T4,,PackNum,O1,O2,T3,T4,,,,,,,,,,,,
197,0.2374731421,0.2109121427,0.120022316,0.2251978161,,197,0.2374098181,0.210914813,0.1200505448,0.2252016308,,,,,,,,,,,,
198,0.2373392461,0.2109430417,0.1200646592,0.2252081158,,198,0.2372137425,0.2108545407,0.1200886918,0.2250787974,,,,,,,,,,,,
199,0.2371694919,0.2108800992,0.1200814439,0.2251081706,,199,0.2371122714,0.2108804807,0.1200745774,0.2251154185,,,,,,,,,,,,
200,0.2370050783,0.2108179196,0.1200551224,0.2250379801,,200,0.2369215364,0.2107904537,0.1200375748,0.2250093699,,,,,,,,,,,,
201,0.2368540162,0.2107805355,0.1200246048,0.2249979258,,201,0.2368070953,0.2107980831,0.120010109,0.2250238657,,,,,,,,,,,,
202,0.236709439,0.210723315,0.1200062943,0.2249410867,,202,0.2366541258,0.2107011897,0.1200017166,0.2249269723,,,,,,,,,,,,
203,0.2365770689,0.2106809718,0.1199795914,0.224912095,,203,0.2364939084,0.2106496912,0.1199368667,0.2249014138,,,,,,,,,,,,
204,0.2363890041,0.2105737787,0.1199101638,0.2248140572,,204,0.2363531459,0.2105695825,0.1198788832,0.2248136757,,,,,,,,,,,,
205,0.2362730372,0.2105428796,0.1198476027,0.2247980354,,205,0.2361971247,0.2105024438,0.1198395918,0.2247602699,,,,,,,,,,,,
206,0.2361338006,0.2104761224,0.1198388289,0.2247331855,,206,0.236071621,0.210462008,0.1198231886,0.2247385261,,,,,,,,,,,,
207,0.2360033379,0.2104356865,0.1197838972,0.2247282264,,207,0.235911785,0.2103674034,0.1197385023,0.2246744391,,,,,,,,,,,,
208,0.2358335837,0.2103185752,0.1197091291,0.2246557471,,208,0.2357679708,0.2102880576,0.1196740338,0.2246534583,,,,,,,,,,,,
209,0.2356993062,0.21027051,0.1196152874,0.2246660468,,209,0.2355959278,0.2101923086,0.1195679851,0.2245825048,,,,,,,,,,,,
210,0.2355497699,0.2102026083,0.1195271678,0.224586701,,210,0.2354952197,0.2102029898,0.1194901652,0.2245817419,,,,,,,,,,,,
211,0.2354135851,0.2101888754,0.1194394297,0.224554276,,211,0.2353113511,0.2101282216,0.1193986124,0.2244993443,,,,,,,,,,,,
212,0.23526176,0.210135851,0.1193543619,0.2245088811,,212,0.2351812698,0.210104952,0.1192994302,0.224477982,,,,,,,,,,,,
213,0.2350973464,0.210053072,0.1192582314,0.2244238133,,213,0.2350195265,0.2099840259,0.119237632,0.2243433231,,,,,,,,,,,,
214,0.2349581098,0.209945116,0.1192010109,0.2243135684,,214,0.2348883008,0.209906206,0.1191563789,0.2242876284,,,,,,,,,,,,
215,0.2347849224,0.209816942,0.1191086951,0.2242006533,,215,0.2347322795,0.2097742174,0.1190571967,0.2241483919,,,,,,,,,,,,
216,0.2346861216,0.209760103,0.1190278235,0.2241304628,,216,0.2346231791,0.2097608659,0.1189946356,0.2241346589,,,,,,,,,,,,
217,0.2345301004,0.2096941087,0.1189679327,0.2240518799,,217,0.234458384,0.2096815202,0.1189076604,0.2240537873,,,,,,,,,,,,
218,0.2343981117,0.2096624467,0.1188492955,0.2240495911,,218,0.2343397468,0.2096551987,0.1188206852,0.2240450135,,,,,,,,,,,,
219,0.2342584937,0.2096204849,0.1187909305,0.224,,219,0.234210047,0.2096265885,0.1187607944,0.22401297,,,,,,,,,,,,
220,0.2341650335,0.2096437546,0.1187287509,0.2240495911,,220,0.2340807286,0.2096181961,0.1186722934,0.2240389099,,,,,,,,,,,,
221,0.2340025272,0.2095575424,0.1186349093,0.2239794006,,221,0.2339472141,0.2095769974,0.1186104952,0.2240007629,,,,,,,,,,,,
222,0.2339022006,0.2095903488,0.1185921846,0.2240125885,,222,0.2338163698,0.2095522018,0.1185574709,0.2239717712,,,,,,,,,,,,
223,0.2337717378,0.2095411392,0.1185372529,0.2239790191,,223,0.2337297761,0.2095502944,0.1185116944,0.2239938965,,,,,,,,,,,,
224,0.2336778962,0.2095544906,0.1184769807,0.2240049591,,224,0.2335943542,0.2094995589,0.1184704957,0.2239427795,,,,,,,,,,,,
225,0.2335352264,0.2095075698,0.1184437928,0.2239481201,,225,0.2334749541,0.2095151992,0.1184041199,0.2239526977,,,,,,,,,,,,
226,0.2334352812,0.2095106216,0.118370169,0.2239404907,,226,0.2333666166,0.209459886,0.1183549102,0.223879074,,,,,,,,,,,,
227,0.2333227475,0.2094766707,0.1183213409,0.2238889922,,227,0.2332670529,0.209480104,0.1182927306,0.2238981475,,,,,,,,,,,,
228,0.2331922848,0.2094514937,0.1182721312,0.223866104,,228,0.2331293422,0.2094240278,0.1182347472,0.2238329161,,,,,,,,,,,,
229,0.2330770808,0.2094156355,0.118192404,0.2238325346,,229,0.2330271082,0.2094251723,0.1181718046,0.2238348235,,,,,,,,,,,,
230,0.2329420404,0.2093767256,0.1181317502,0.2237810362,,230,0.2329099969,0.2093690962,0.1180905515,0.2237787473,,,,,,,,,,,,
231,0.2328554467,0.2093687147,0.1180401974,0.2237692106,,231,0.2327970818,0.2093740553,0.1179898434,0.2237756956,,,,,,,,,,,,
232,0.232716973,0.2093237012,0.1179536037,0.2237016904,,232,0.2326845481,0.2093240827,0.1179059199,0.2237097013,,,,,,,,,,,,
233,0.2326261832,0.2093111127,0.1178704432,0.2237047422,,233,0.2325548482,0.209294328,0.1178429774,0.2236917722,,,,,,,,,,,,
234,0.2324854207,0.2092428296,0.1178082636,0.2236124264,,234,0.2324404072,0.2092382519,0.1177781275,0.2236078487,,,,,,,,,,,,
235,0.2324049305,0.2092306225,0.1177491357,0.2236078487,,235,0.232346947,0.2092001049,0.1177304437,0.2235784756,,,,,,,,,,,,
236,0.2322885821,0.2091737835,0.1177067926,0.223547195,,236,0.2322340319,0.2091653911,0.1176671197,0.2235395656,,,,,,,,,,,,
237,0.2322023699,0.2091642467,0.1176564385,0.2235513912,,237,0.2321176835,0.2091005412,0.1176419426,0.223483871,,,,,,,,,,,,
238,0.2320745774,0.2090894786,0.1176156212,0.2234747157,,238,0.2320398636,0.2090890971,0.1175721336,0.2234781489,,,,,,,,,,,,
239,0.2319883652,0.2090913859,0.1175202537,0.2234800563,,239,0.2319025344,0.2090288248,0.1174870658,0.2234186396,,,,,,,,,,,,
240,0.2318521803,0.2090234843,0.1174550223,0.2234163508,,240,0.2318014448,0.2090063181,0.1174439597,0.2234037622,,,,,,,,,,,,
241,0.2317419355,0.2089922037,0.1174111532,0.2233907923,,241,0.2316900556,0.2089628305,0.1173875021,0.2233400567,,,,,,,,,,,,
242,0.23165229,0.2089666452,0.1173539327,0.2233495935,,242,0.2315985027,0.2089563455,0.1173310445,0.2233503564,,,,,,,,,,,,
243,0.2315309825,0.2089147653,0.1173302816,0.2233019097,,243,0.2314787211,0.2088914956,0.1173134969,0.2232778771,,,,,,,,,,,,
244,0.231435615,0.2088998879,0.1172913716,0.2232839806,,244,0.2313783945,0.2088945474,0.1172455952,0.2232752068,,,,,,,,,,,,
245,0.2313028634,0.2088361824,0.1172051594,0.2232092125,,245,0.2312818826,0.2088449563,0.1171998188,0.223228286,,,,,,,,,,,,
246,0.2312429726,0.2088377083,0.1171738788,0.2232286675,,246,0.2311891853,0.2088300789,0.1171418353,0.2232294304,,,,,,,,,,,,
247,0.2311098395,0.2087678993,0.1171281024,0.2231477958,,247,0.2310797034,0.2087873543,0.1170922442,0.2231600029,,,,,,,,,,,,
248,0.2310346899,0.2087740028,0.1170567675,0.2231565696,,248,0.2309801397,0.2087408149,0.1170231981,0.2231306297,,,,,,,,,,,,
249,0.2309313115,0.2087099158,0.1170148058,0.2230962974,,249,0.2308840093,0.2086980903,0.1170010729,0.2230863791,,,,,,,,,,,,
250,0.2308363255,0.20869542,0.1169617815,0.2230959159,,250,0.230771857,0.2086515509,0.1169282121,0.2230512839,,,,,,,,,,,,
251,0.2307333286,0.20864354,0.1169221086,0.2230322104,,251,0.230670386,0.208637818,0.1168984574,0.2230295401,,,,,,,,,,,,
252,0.2306314761,0.2086408698,0.1168549698,0.2230417471,,252,0.2305586153,0.2085798345,0.1168221634,0.2229749899,,,,,,,,,,,,
253,0.2305258088,0.2085760198,0.1168019455,0.2229753713,,253,0.2304792695,0.2085722051,0.1167809646,0.2229555349,,,,,,,,,,,,
254,0.2304323487,0.2085657201,0.1167561691,0.222935317,,254,0.2303823761,0.2085500799,0.1167298477,0.222909377,,,,,,,,,,,,
255,0.230338507,0.2085512243,0.1166981856,0.2228903035,,255,0.230294638,0.2085714422,0.1166688124,0.2228956441,,,,,,,,,,,,
256,0.230236273,0.2085443578,0.1166669051,0.2228658894,,256,0.2301863005,0.2085050664,0.1166421095,0.2228193501,,,,,,,,,,,,
257,0.2301489164,0.2085084996,0.1165928999,0.222839568,,257,0.2301195432,0.2085081182,0.1165650526,0.2228494862,,,,,,,,,,,,
258,0.2300466824,0.2084730229,0.1165536085,0.2228166798,,258,0.2299806881,0.2084283909,0.1165475049,0.2227579334,,,,,,,,,,,,
259,0.2299440669,0.20843335,0.1165169873,0.2227850178,,259,0.2299089717,0.2084402165,0.1164822736,0.2227876881,,,,,,,,,,,,
260,0.2298448847,0.2083841404,0.1164601483,0.2226999499,,260,0.2298124598,0.2083685001,0.1164178051,0.2226938464,,,,,,,,,,,,
261,0.2297830866,0.2083414157,0.1163983501,0.2226881244,,261,0.2297418878,0.2083158572,0.1163956799,0.2226785876,,,,,,,,,,,,
262,0.2296652123,0.2082586367,0.1163857616,0.222622893,,262,0.2296537682,0.208299454,0.1163457073,0.2226232744,,,,,,,,,,,,
263,0.2296098991,0.2083143314,0.1163239635,0.2225984789,,263,0.2295561119,0.2083105167,0.11630489,0.2225675798,,,,,,,,,,,,
264,0.2294958396,0.208279999,0.1162709391,0.2225160813,,264,0.2294554038,0.208287247,0.1162396586,0.2225156999,,,,,,,,,,,,
265,0.2294229788,0.208300217,0.1162163889,0.2225366807,,265,0.2293539327,0.2082525332,0.1161816751,0.2224870896,,,,,,,,,,,,
266,0.2293154042,0.2082269747,0.1161889231,0.2224554276,,266,0.2292764943,0.2082319338,0.1161736643,0.22245085,,,,,,,,,,,,
267,0.2292593281,0.2082487185,0.1161431467,0.2224523758,,267,0.229203252,0.2081976015,0.1161309396,0.222386,,,,,,,,,,,,
268,0.2291826526,0.2082079012,0.1161111032,0.2223985886,,268,0.2291441242,0.2082170565,0.1160840188,0.22239897,,,,,,,,,,,,
269,0.2291094104,0.2082380373,0.1160451088,0.2223882889,,269,0.2290426531,0.2082017977,0.1160321389,0.2223299239,,,,,,,,,,,,
270,0.2290109911,0.2082304079,0.1160084877,0.2223554824,,270,0.2289694109,0.2082487185,0.1159802589,0.2223760818,,,,,,,,,,,,
271,0.2289041795,0.2082273562,0.1159444007,0.2223566269,,271,0.2288473404,0.2081834871,0.1159211311,0.2223154281,,,,,,,,,,,,
272,0.2288320816,0.2082079012,0.1159196052,0.2223310684,,272,0.2288076675,0.2082288821,0.1159016761,0.2223482345,,,,,,,,,,,,
273,0.2287290847,0.2081770021,0.1158703955,0.2222772811,,273,0.2286882674,0.2081773836,0.1158417853,0.2222761367,,,,,,,,,,,,
274,0.2286512648,0.2081808168,0.1158078344,0.2222826217,,274,0.2286161696,0.208191498,0.1157784612,0.2222959731,,,,,,,,,,,,
275,0.22854102,0.2081399995,0.1157700689,0.2222154829,,275,0.228520802,0.2081609804,0.1157704504,0.22222769,,,,,,,,,,,,
276,0.2284857068,0.2081506807,0.1157574804,0.222234175,,276,0.2284418377,0.2081350404,0.1157307775,0.2222284529,,,,,,,,,,,,
277,0.2283895763,0.2080831605,0.1157265813,0.2221597883,,277,0.2283670696,0.2081029969,0.1157071263,0.2221800062,,,,,,,,,,,,
278,0.2283350261,0.2081174928,0.1157006413,0.2221891615,,278,0.2282739909,0.2080823975,0.1156636387,0.2221555921,,,,,,,,,,,,
279,0.2282369883,0.208056839,0.1156361729,0.2221266004,,279,0.2282060892,0.208044632,0.1156140476,0.2221208783,,,,,,,,,,,,
280,0.2281751901,0.2080545502,0.1155926853,0.2221349927,,280,0.228106907,0.2080099182,0.1155762821,0.222080061,,,,,,,,,,,,
281,0.228074482,0.2080080109,0.1155514865,0.2220716687,,281,0.228043583,0.2080083923,0.1155270725,0.2220632764,,,,,,,,,,,,
282,0.2280126839,0.2080198364,0.1155087619,0.2220831128,,282,0.2279497413,0.2079561309,0.1154912143,0.2220197888,,,,,,,,,,,,
283,0.2279215125,0.2079584198,0.1154660372,0.2220247479,,283,0.2278826026,0.2079652862,0.1154397158,0.2220251293,,,,,,,,,,,,
284,0.2278547553,0.2079610901,0.1154263644,0.2220159741,,284,0.2277948645,0.2079103545,0.1153962282,0.2219633312,,,,,,,,,,,,
285,0.2277658727,0.2079053954,0.1153592256,0.2219713421,,285,0.2277315404,0.2078966216,0.1153321412,0.2219663829,,,,,,,,,,,,
286,0.227673557,0.2078615264,0.1153088716,0.2219232768,,286,0.2276342656,0.2078256682,0.1153016236,0.221914503,,,,,,,,,,,,
287,0.2275934483,0.207821472,0.1152936128,0.2219213695,,287,0.2275621677,0.2078161314,0.1152573731,0.2219282359,,,,,,,,,,,,
288,0.2274961734,0.2077600553,0.1152310517,0.2218572825,,288,0.2274809146,0.2077611997,0.1152409699,0.2218591899,,,,,,,,,,,,
289,0.2274599337,0.2077566221,0.1152245667,0.2218546122,,289,0.2274233126,0.2077364042,0.1151742126,0.221851179,,,,,,,,,,,,
290,0.2273512147,0.2076654507,0.1151578094,0.2217775553,,290,0.2273336671,0.2076665951,0.1151429321,0.2218034952,,,,,,,,,,,,
291,0.2272909425,0.207655914,0.1151124145,0.2217943399,,291,0.2272409699,0.207623489,0.1150765563,0.2217695444,,,,,,,,,,,,
292,0.2272001526,0.2075811458,0.1150746489,0.2217397897,,292,0.227169635,0.2075677944,0.1150548125,0.2217478006,,,,,,,,,,,,
293,0.2271497985,0.2075712276,0.1150345946,0.22174246,,293,0.227099063,0.2075353694,0.1150235319,0.2216924874,,,,,,,,,,,,
294,0.2270559569,0.2075059962,0.1150025511,0.2216669289,,294,0.2270239134,0.2074922633,0.1149754667,0.2216673104,,,,,,,,,,,,
295,0.2269987364,0.2074781489,0.1149640226,0.221666166,,295,0.226946475,0.2073972773,0.1149605894,0.2216081825,,,,,,,,,,,,
296,0.2269121427,0.2073289941,0.1149346494,0.2216081825,,296,0.2268850583,0.2072496483,0.1149220609,0.2216154305,,,,,,,,,,,,
297,0.2268579739,0.2072439263,0.1149117612,0.2216333596,,297,0.2267942684,0.207203109,0.1148858212,0.2215559211,,,,,,,,,,,,
298,0.2267771023,0.2072176048,0.1148617886,0.2215696541,,298,0.2267477291,0.2072263787,0.1148541592,0.2215830055,,,,,,,,,,,,
299,0.2267088191,0.2072214195,0.1148175381,0.2215521064,,299,0.2266550318,0.207190139,0.114799609,0.2214964118,,,,,,,,,,,,
300,0.2266161219,0.2072046349,0.1147698543,0.2215028968,,300,0.2265978113,0.2072176048,0.114748492,0.2215055671,,,,,,,,,,,,
301,0.2265543237,0.2071924278,0.1147343776,0.2214620795,,301,0.2265249505,0.2071832725,0.1147267482,0.2214506354,,,,,,,,,,,,
302,0.2264883294,0.2071935722,0.1147042415,0.2214540686,,302,0.2264509453,0.2071813652,0.1146634242,0.2214708533,,,,,,,,,,,,
303,0.2263773216,0.2070936271,0.1146306177,0.2214082922,,303,0.2263551963,0.2070753165,0.1146176478,0.2214037146,,,,,,,,,,,,
304,0.2263269676,0.2070516654,0.1146004816,0.2213998999,,304,0.2262777579,0.2070230551,0.1145604272,0.2213945593,,,,,,,,,,,,
305,0.2262121451,0.2069601125,0.1145493646,0.2213125432,,305,0.2261701833,0.206954772,0.1145184655,0.2213049138,,,,,,,,,,,,
306,0.2261110555,0.206928069,0.1144650597,0.2212827885,,306,0.2260469685,0.2068849629,0.1144234795,0.2212343418,,,,,,,,,,,,
307,0.2259779224,0.2068407124,0.1143868584,0.2211748325,,307,0.2259161243,0.2068166798,0.1143456596,0.2211584293,,,,,,,,,,,,
308,0.2258672961,0.206807906,0.1143124717,0.2211431705,,308,0.2257742174,0.206763274,0.114264025,0.2210764132,,,,,,,,,,,,
309,0.2257303483,0.2067606037,0.1142243521,0.2210382662,,309,0.2256910569,0.2067525928,0.1141915457,0.2210306368,,,,,,,,,,,,
310,0.2256395584,0.2067392414,0.1141583578,0.2210245333,,310,0.2255567794,0.2066873614,0.1141381399,0.2209345064,,,,,,,,,,,,
311,0.2255357986,0.2066980426,0.1140893117,0.2209352693,,311,0.225511003,0.2067125384,0.114085497,0.2209310731,,,,,,,,,,,,
312,0.2254770522,0.2067228381,0.1140793935,0.2209383211,,312,0.2254110579,0.2066743914,0.1140515461,0.2208738526,,,,,,,,,,,,
313,0.2254163984,0.2067098682,0.1140568867,0.2209078034,,313,0.2253805403,0.2067026202,0.1140206471,0.2209158143,,,,,,,,,,,,
314,0.2253237012,0.2066812579,0.1139916553,0.2208688935,,314,0.2252924207,0.2066507403,0.1139790668,0.2208265503,,,,,,,,,,,,
315,0.2252828839,0.2066728656,0.1139668598,0.2208410462,,315,0.2252546551,0.2066942279,0.1139748707,0.2208616456,,,,,,,,,,,,
316,0.2252088787,0.2066572253,0.1139615192,0.2208273133,,316,0.2252020123,0.2066644732,0.1139443531,0.2208257874,,,,,,,,,,,,
317,0.2251882793,0.2066892688,0.1139294757,0.2208578309,,317,0.2251699688,0.2066988055,0.1139027728,0.2208753785,,,,,,,,,,,,
318,0.2251127483,0.2066576068,0.1138985766,0.2208185394,,318,0.2251032115,0.206666762,0.1138852252,0.2208322724,,,,,,,,,,,,
319,0.2250730754,0.2066621844,0.1138589038,0.2208322724,,319,0.2250360728,0.2066556994,0.1138318194,0.2208330353,,,,,,,,,,,,
320,0.2250021219,0.2066217486,0.1138402117,0.220786496,,320,0.2250059366,0.2066370074,0.1138310564,0.220811673,,,,,,,,,,,,
321,0.224969697,0.2066331927,0.1138161791,0.2208112915,,321,0.2249220132,0.2066026751,0.1138020647,0.2207826813,,,,,,,,,,,,
322,0.2248964547,0.2065725389,0.1137921465,0.2207601745,,322,0.2248724221,0.2065546098,0.1138203753,0.2207628448,,,,,,,,,,,,
323,0.2248750924,0.2065809313,0.1138390673,0.2207872589,,323,0.2248205422,0.2065321031,0.1138577593,0.220747586,,,,,,,,,,,,
324,0.2248102425,0.2065317216,0.113906969,0.2207494934,,324,0.2247980354,0.2065488878,0.1139744892,0.2207452972,,,,,,,,,,,,
325,0.2247701881,0.2065683428,0.114027895,0.2207548339,,325,0.2247102973,0.2065321031,0.1140759602,0.2207163055,,,,,,,,,,,,
326,0.2247118232,0.206552321,0.1141110555,0.220741864,,326,0.2246916053,0.2065496507,0.1141228811,0.220741101,,,,,,,,,,,,
327,0.2246633765,0.2065431657,0.1141575948,0.2207617004,,327,0.2246168371,0.2065004411,0.1141980307,0.2207163055,,,,,,,,,,,,
328,0.2246084448,0.2065156999,0.1142071859,0.2207266052,,328,0.2246038672,0.2065321031,0.1142041342,0.2207403381,,,,,,,,,,,,
329,0.2245580907,0.2065084519,0.114181246,0.2207239349,,329,0.2245073552,0.2064615311,0.1141327993,0.2206758696,,,,,,,,,,,,
330,0.2244943852,0.2064725938,0.1140809193,0.2206865508,,330,0.2244875188,0.2064748826,0.1140702382,0.2206945617,,,,,,,,,,,,
331,0.224439835,0.2064374985,0.1140851155,0.2206716735,,331,0.2244257206,0.2064470353,0.1140851155,0.2206754882,,,,,,,,,,,,
332,0.2244047398,0.2064409317,0.1140832082,0.2206758696,,332,0.2243967289,0.2064485611,0.1141087667,0.2206857879,,,,,,,,,,,,
333,0.2243334049,0.2063840927,0.1141198293,0.2206098753,,333,0.2243162387,0.2063776077,0.1141141072,0.2206125456,,,,,,,,,,,,
334,0.2243017428,0.2063745559,0.1141240255,0.2206209379,,334,0.2242727511,0.2063753189,0.1141549245,0.2205953794,,,,,,,,,,,,
335,0.2242197268,0.2063451827,0.1141659872,0.2205515104,,335,0.2242098085,0.2063531936,0.1141759054,0.2205614286,,,,,,,,,,,,
336,0.224191498,0.206348616,0.1141827719,0.2205541807,,336,0.2241613618,0.2063345016,0.1141720907,0.2205290036,,,,,,,,,,,,
337,0.2241342775,0.2063257278,0.1141732351,0.2205084043,,337,0.2241106263,0.2063333572,0.1142121451,0.2205030637,,,,,,,,,,,,
338,0.2240984193,0.2063470901,0.1142491477,0.2205167966,,338,0.2240431061,0.206303221,0.1142560141,0.2204401211,,,,,,,,,,,,
339,0.2240247956,0.2063123763,0.1142693656,0.2204446988,,339,0.2240045776,0.2063200057,0.1142689841,0.2204607205,,,,,,,,,,,,
340,0.2239950409,0.2063463272,0.1142651694,0.2204736905,,340,0.2239389648,0.2063036025,0.1142514365,0.2204069332,,,,,,,,,,,,
341,0.2239332427,0.2063314498,0.1142319815,0.2204191403,,341,0.2239191283,0.2063509048,0.1142136709,0.2204275326,,,,,,,,,,,,
342,0.223892044,0.2063528121,0.1142022268,0.2204290585,,342,0.2238603819,0.2063264907,0.1141850607,0.2203882412,,,,,,,,,,,,
343,0.2238558043,0.2063604416,0.1141602651,0.2204214291,,343,0.2238302458,0.2063772262,0.1141446248,0.2204492764,,,,,,,,,,,,
344,0.2237875212,0.206348616,0.114123644,0.2204065517,,344,0.2237608183,0.2063329757,0.1140889302,0.2203901485,,,,,,,,,,,,
345,0.2237211454,0.2063230575,0.11403438,0.2203912929,,345,0.2236967313,0.2063409866,0.1139813556,0.2204042629,,,,,,,,,,,,
346,0.2236501919,0.2062978805,0.1139401569,0.2203512386,,346,0.2236334072,0.206310469,0.1139313831,0.2203634456,,,,,,,,,,,,
347,0.2236158596,0.2063192428,0.1139165057,0.2203706936,,347,0.2235967861,0.2063283981,0.1139020099,0.220384045,,,,,,,,,,,,
348,0.2235403285,0.2062837661,0.1138974322,0.2203310207,,348,0.2235296474,0.2062925399,0.1138692034,0.2203443721,,,,,,,,,,,,
349,0.2235071406,0.2062852919,0.1138627185,0.2203451351,,349,0.2234770045,0.2062727034,0.1138630999,0.2203390315,,,,,,,,,,,,
350,0.2234575495,0.2062555373,0.1138650073,0.2203096583,,350,0.2234575495,0.2062597334,0.1138646258,0.220307751,,,,,,,,,,,,
351,0.2234503016,0.2062738478,0.1138383044,0.2203050807,,351,0.2234071955,0.2062543929,0.1137879503,0.2202650263,,,,,,,,,,,,
352,0.2233846887,0.2062604964,0.1137669695,0.2202707484,,352,0.2233682855,0.2062810958,0.1137242448,0.2203039363,,,,,,,,,,,,
353,0.2233400567,0.2062799514,0.1136361252,0.220332928,,353,0.2232595666,0.2062067091,0.1135605941,0.2202680781,,,,,,,,,,,,
354,0.2232336266,0.2062036573,0.1135155807,0.2202730372,,354,0.2232115013,0.2062109053,0.113479341,0.2202787593,,,,,,,,,,,,
355,0.2232053978,0.2062330305,0.1134431014,0.2202982142,,355,0.2231661064,0.2061773359,0.1133839735,0.2202272608,,,,,,,,,,,,
356,0.2231363517,0.2061697065,0.1133271344,0.2202356531,,356,0.2231252891,0.2061719953,0.1132840283,0.2202440455,,,,,,,,,,,,
357,0.2231024009,0.2061677992,0.1132523663,0.2202425196,,357,0.2230642539,0.2061307966,0.1132065899,0.2202161982,,,,,,,,,,,,
358,0.2230566245,0.206144911,0.1131631023,0.220244427,,358,0.223049758,0.2061475812,0.1131123668,0.2202661708,,,,,,,,,,,,
359,0.2229971151,0.2061079084,0.1130749827,0.2202257349,,359,0.2229612569,0.2060880719,0.1130570536,0.22020628,,,,,,,,,,,,
360,0.2229360799,0.206093794,0.113013566,0.2202299311,,360,0.2229242543,0.2061071454,0.1129662637,0.2202573969,,,,,,,,,,,,
361,0.2228586415,0.2060407696,0.112943757,0.2201708032,,361,0.222859023,0.2060453473,0.11291858,0.2201681329,,,,,,,,,,,,
362,0.2228391865,0.2060499249,0.1128781441,0.2201502038,,362,0.2228121021,0.2060499249,0.1128327492,0.2201540185,,,,,,,,,,,,
363,0.2227598407,0.2060075817,0.1128052834,0.2201063348,,363,0.2227487781,0.2060178814,0.1127690437,0.2201387597,,,,,,,,,,,,
364,0.2227419116,0.2060270367,0.1127434852,0.2201574518,,364,0.2227106311,0.2060110149,0.1127289893,0.2201387597,,,,,,,,,,,,
365,0.2226885058,0.20600453,0.1127057197,0.2201364709,,365,0.2226652362,0.2059991894,0.1126706244,0.2201482965,,,,,,,,,,,,
366,0.2226423479,0.2059961376,0.1126401068,0.2201688959,,366,0.2225862718,0.2059518871,0.1126130224,0.2201215936,,,,,,,,,,,,
367,0.2225599504,0.2059392986,0.1126000525,0.2201246454,,367,0.2225496507,0.20593968,0.1125767828,0.2201395227,,,,,,,,,,,,
368,0.222545836,0.2059488353,0.1125573278,0.2201536371,,368,0.2224989152,0.205908018,0.1125474096,0.2201132012,,,,,,,,,,,,
